eid,subject_areas,publication_year,length_of_abstract,author_keywords,sub_type,citation_count,refcount 
2-s2.0-85138459882,MULT,2022,196,,ar,0,82
2-s2.0-85138458285,MEDI,2022,206,"Immune checkpoint,Peripheral T-cell lymphoma,Prognosis,Programmed cell death",ar,0,19
2-s2.0-85138447498,"AGRI,BIOC",2022,184,"ancestral state reconstruction,evolutionary genomics,LTR retrotransposon,placenta",ar,1,127
2-s2.0-85138444704,"BIOC,AGRI",2022,259,"Chemicals,Compounds,Cyanobacteria,Nitrogen,PHB,Poly(3-hydroxybutyrate)",ar,2,101
2-s2.0-85138428069,"ENVI,MEDI",2022,196,"doctors,emotional exhaustion,National Fitness Program,perceived stress,self-efficacy,sports involvement",ar,2,65
2-s2.0-85138419529,"CENG,BIOC,CHEM,COMP",2022,210,"cGAS deficiency,colon cancer,Dectin-1,dysbiosis,macrophages,S. cerevisiae,whole glucan particle",ar,7,83
2-s2.0-85138416154,"AGRI,NURS",2022,206,"constitutive androstane receptor,CYP1A1,keratinocytes,oxidative stress,phenanthrene,pregnane X receptor",ar,0,86
2-s2.0-85138409626,"CHEM,BIOC,PHAR",2022,214,"Cleistocalyx nervosum var. paniala,glutamate,HT22 cells,molecular mechanisms,neuron injury,neuroprotection,neurotoxicity,oxidative stress,resveratrol",ar,3,78
2-s2.0-85138387073,"ENVI,MEDI",2022,196,"athlete burnout,competitive state anxiety,mindfulness,regulatory emotional self-efficacy",ar,2,61
2-s2.0-85138382030,"MEDI,IMMU",2022,183,"cervical cancer,HPVs,human papillomavirus,virome",ar,1,52
2-s2.0-85138361988,"CHEM,BIOC,ENGI,PHYS",2022,134,"CRISPR,isothermal amplification,loop-mediated isothermal amplification,nucleic acid amplification technology,rolling circle amplification",re,4,60
2-s2.0-85138359855,MULT,2022,338,,ar,1,40
2-s2.0-85138214537,MULT,2022,336,,ar,3,60
2-s2.0-85138205320,MEDI,2022,291,"Bile duct cancer,Biomarker,Cancer screening,Cholangiocarcinoma (CCA),Diagnostic model,Volatile organic compounds (VOCs)",ar,1,36
2-s2.0-85138201723,PHYS,2022,208,"Beyond Standard Model,Hadron-Hadron Scattering,Vector Boson Production,Vector-Like Quarks",ar,4,68
2-s2.0-85138115605,"COMP,SOCI,ENER,ENGI,ENVI",2022,197,"Bangkok,BEV taxis,charging station,electric taxis,location selection",ar,3,39
2-s2.0-85137938723,"COMP,SOCI,ENER,ENGI,ENVI",2022,271,"brand equity,customer attitude,DESG,Thailand",ar,7,57
2-s2.0-85137936362,"COMP,SOCI,ENER,ENGI,ENVI",2022,242,"Bayesian optimization algorithm,hyperparameters,road-crash-related pedestrian fatalities,sustainable safety of pedestrians",ar,4,66
2-s2.0-85137928189,"COMP,SOCI,ENER,ENVI",2022,266,"bayesian optimization algorithm,household vehicle ownership,support vector machine,sustainable transport development",ar,3,67
2-s2.0-85137924644,"MATE,PHYS",2022,210,"electron irradiation,GaAs,high-energy particle,hydrophilic",ar,0,54
2-s2.0-85137920388,"COMP,SOCI,ENER,ENGI,ENVI",2022,196,"bat,diversity,gene flow,population structure,temple",ar,0,70
2-s2.0-85137885363,"PSYC,SOCI",2022,253,"emotional labor,Factor analysis,job satisfaction,university teachers,well-being",ar,1,18
2-s2.0-85137882571,"COMP,SOCI,ENER,ENGI,ENVI",2022,178,"evaluation model development,green indicator,green output,green process,green supermarket",ar,0,37
2-s2.0-85137877762,"COMP,SOCI,ENER,ENGI,ENVI",2022,225,"antibiotic replacement,broiler,drug resistances,key success factor,product planning",ar,2,47
2-s2.0-85137842430,"NEUR,MEDI",2022,0,"anti-LGI1,cerebellar ataxia,sleep disorders,status dissociatus",ar,0,12
2-s2.0-85137810304,"CHEM,MATE",2022,327,"nonmetallic printed circuit board,polyvinyl chloride composite,silane coupling agent",ar,4,40
2-s2.0-85137773017,MEDI,2022,0,,ed,0,9
2-s2.0-85137754485,"MEDI,BIOC",2022,285,"Clavien–Dindo classification,epithelial ovarian cancer,morbidity,postoperative complications,time to chemotherapy",ar,1,44
2-s2.0-85137735408,"SOCI,MEDI",2022,155,"burden of care,family caregiver,psychological well-being,schizophrenia",ar,0,72
2-s2.0-85137721382,"SOCI,MEDI",2022,196,"d-Camphor,EEG,emotional states,psychophysiological parameters,sedative effects",ar,0,30
2-s2.0-85137713765,"PHYS,COMP,MATH",2022,212,"biomarker,diabetes,isopropanol,molecularly imprinted polymer,optical sensor,volatile organic compound",ar,2,43
2-s2.0-85137641849,MEDI,2022,269,"colon cancer,intestinal obstruction,palliative therapy,self-expandable metal stent,surgical stomas",ar,1,30
2-s2.0-85137640995,"MEDI,PHAR",2022,216,"Dental caries,Dental gel,Formulation,Pastille,Stability,Xylitol",ar,0,13
2-s2.0-85137630447,MULT,2022,221,"Fairness,Gini index,Income distribution,Inequality,Sustainable Development Goals",ar,0,56
2-s2.0-85137607998,"CENG,BIOC,CHEM,COMP",2022,225,"Aurisin A,beta-cyclodextrins,inclusion complex,lung cancer",ar,0,62
2-s2.0-85137596559,"CENG,BIOC,CHEM,COMP",2022,277,"antioxidant,lumbar disc degeneration,oxidative stress,relative telomere length,severity",ar,2,30
2-s2.0-85137596253,"AGRI,NURS",2022,244,"aqp-1,Cyclin D1,daf-16,GAP-43,neurite outgrowth,SIRT1,Teneurin-4",ar,3,65
2-s2.0-85137594876,"ENVI,MEDI",2022,208,"aging,community-integrated intermediary care (CIIC),fall,geriatric depression,older adult,Thailand",ar,5,44
2-s2.0-85137544852,"AGRI,NURS",2022,211,"gut microbiome,meta-analysis,probiotic,stroke",re,4,59
2-s2.0-85137345984,MEDI,2022,257,,ar,190,592
2-s2.0-85137343704,"BUSI,DECI",2022,328,"R9 route,Thai-Lao cross border,Transportation,Transportation optimization",ar,0,28
2-s2.0-85137193266,"MEDI,NURS",2022,244,"High-dose chemotherapy plus stem cell rescue,High-risk neuroblastoma,Prognostic factors,Survival",ar,0,15
2-s2.0-85137137515,CHEM,2022,182,"Colorimetric aptasensor,Electrochemical aptasensor,Electrochemiluminescent aptasensor,Fluorescent aptasensor,Organophosphorus pesticides",re,5,172
2-s2.0-85137136552,MULT,2022,298,,ar,0,27
2-s2.0-85137136049,MULT,2022,258,,ar,2,62
2-s2.0-85137126405,"BIOC,CHEM,IMMU",2022,160,"calmodulin,dehydration stress,reactive oxygen species,the transgenic plants over-expressing OsCam1-1",ar,1,67
2-s2.0-85137092151,"BIOC,AGRI,CENG,IMMU",2022,203,"Antioxidant,Bioactive compound,Cellulase,Centella asiatica,Essential oil,Total phenolic compound",ar,0,44
2-s2.0-85137056958,"EART,AGRI,ENVI",2022,186,"Decommissioning,Ecological benefits,Fish assemblage,Fisheries,Gulf of Thailand,Jackets,Oil and gas platforms,Reefing,Socioeconomic benefits,Towing",ar,1,64
2-s2.0-85137010032,MEDI,2022,0,"CD55,complement,IBD-like condition,novel variant,protein-losing enteropathy",ar,1,10
2-s2.0-85137008512,BIOC,2022,269,"Lung cancer metastasis,NECTIN2,Networks,PPI,Protein-protein interaction,Proteomics",ar,0,37
2-s2.0-85137002138,MEDI,2022,259,"Cities,COVID-19,Delta variant,Global response,Management,Provinces,Swiss Cheese,Testing,Transmission",ar,12,47
2-s2.0-85136997069,"BIOC,ENVI,AGRI",2022,171,"Brugia malayi,Glycerolipids,Glycerophospholipids,Lymphatic filariasis,Mass spectrometry,Sphingolipids",ar,0,27
2-s2.0-85136915753,ECON,2022,208,"bonus,CEO,CFO,compensation,cost of equity,executive,Sarbanes–Oxley Act,shareholding,SOX,stock option",ar,0,70
2-s2.0-85136904817,"MEDI,BIOC",2022,228,"anticancer,cancer stem cell,Lung cancer,plant-derived compounds,review",re,2,125
2-s2.0-85136876010,"MEDI,BIOC",2022,189,"Epithelial to mesenchymal transition,lung cancer,potential compounds targeting EMT,review",re,3,82
2-s2.0-85136846427,VETE,2022,274,"domestic cat hepadnavirus,hepatitis,hepatocyte proliferation,real-time polymerase chain reaction,viral localization",ar,1,36
2-s2.0-85136844719,"PSYC,NEUR,COMP",2022,249,"Binomials,Eye tracking,Multiword chunks,Predictability,Self-paced reading,Sentence processing",ar,0,110
2-s2.0-85136778823,EART,2022,417,"ape,Miocene,orangutan,Southeast Asia,Thailand",ar,2,68
2-s2.0-85136734883,MEDI,2022,399,"hepatocellular carcinoma,screening and surveillance,ultrasound,US LI-RADS,visualization score",ar,6,19
2-s2.0-85136682949,CHEM,2022,172,,ar,0,31
2-s2.0-85136592902,"MEDI,DENT",2022,245,"Children,COVID-19,Dog bite,Head and neck,Periorbital region",ar,1,23
2-s2.0-85136590939,"EART,AGRI,ENVI",2022,153,"Artificial coral reef,Artificial habitats,Bibliometric study,Biomimicry,Coastal structures,Innovation,New product development,Recreational waters,Stage-gate,Thailand",ar,1,50
2-s2.0-85136582795,"PSYC,NEUR",2022,0,,er,0,
2-s2.0-85136473497,"BIOC,ENVI,AGRI",2022,268,"Black yeast,Coffee waste,Hemicellulolytic enzyme,Hemicellulose,Prebiotic,Saccharification",ar,2,64
2-s2.0-85136343240,"MEDI,IMMU",2022,273,"Anti-SARS-CoV-2 total antibody,COVID-19 vaccine,Health care workers,Inactivated SARS-CoV-2 vaccine,SARS-CoV-2 vaccine,Surrogate viral neutralizing antibody titer",ar,19,23
2-s2.0-85136265449,"BIOC,MEDI",2022,256,"Autoinflammation,Early-phase psoriasis,Gene,Inflammatory skin disease,Innate immune response",ar,7,50
2-s2.0-85136185137,"ENER,PHYS",2022,213,"Classification,Low humidity operation,Machine learning,Prediction,Proton exchange membrane fuel cell",ar,0,40
2-s2.0-85136124510,CHEM,2022,205,"Differential pulse voltammetry,Hepatitis C virus core antigen,Label-free immunosensor,Platinum nanoparticle,Screen-printed graphene electrode,Single-walled carbon nanotubes",ar,1,34
2-s2.0-85135963797,MEDI,2022,253,"Benefit-risk profile,Oral cancer,Oropharyngeal cancer,Surgical approach",ar,1,38
2-s2.0-85135941121,MEDI,2022,249,"First case,Imported infection,Monkeypox,Single nucleotide polymorphism,Taiwan",ar,16,15
2-s2.0-85135923595,"IMMU,ENVI,AGRI",2022,224,"Heat shock protein 90,Litopenaeus vannamei,White spot syndrome virus,WSSV pathogenesis",ar,3,57
2-s2.0-85135763363,"PHYS,ENGI",2022,208,"mesocellular foam silica,Microcantilever,piezoelectric device,resonant frequency,screen-printing technology",ar,0,51
2-s2.0-85135694636,ENER,2022,159,"Biodiesel,Heterogeneous catalysis,Metal-organic frameworks,Methyl oleate,Renewable energy,Reusability",ar,14,63
2-s2.0-85135635451,AGRI,2022,188,"Bay of Bengal,demersal,first record,gurnard,Lepidotrigla omanensis",ar,0,28
2-s2.0-85135508044,"BIOC,ENVI,AGRI",2022,230,"Biocellulose,Enzymatic degradation,Golden oyster mushroom,Komagataeibacter xylinus AGR 60,Pleurotus citrinopileatus",ar,0,31
2-s2.0-85135507693,DENT,2022,412,,ar,1,37
2-s2.0-85135409986,"ENGI,EART,SOCI",2022,408,"2004 Indian Ocean Tsunami,Building damage,Economic losses,MRIO table,Patong beach",ar,0,72
2-s2.0-85135271939,MEDI,2022,212,"AZD1222,COVID-19,Heterologous booster,Neutralizing antibody,Omicron,T cells",ar,9,41
2-s2.0-85135182207,MEDI,2022,260,"craniotomy,extubation,intracranial tumor,pediatric",ar,0,19
2-s2.0-85135131662,"IMMU,VETE",2022,321,"carnivore bocaparvovirus,cat,central nervous system,feline bocavirus,in situ hybridization,transmission electron microscopy",ar,3,50
2-s2.0-85135013381,MEDI,2022,246,"Antituberculosis drugs,Isoniazid,Latent tuberculosis infection,Pediatrics,Pharmacokinetics,Rifapentine",ar,1,60
2-s2.0-85134838332,PHAR,2022,280,"Antioxidant activity,Astaxanthin,Caco-2 cells,Self-microemulsifying tablets,Spray drying",ar,3,59
2-s2.0-85134797517,"ARTS,SOCI",2022,362,"Ban Kruat archaeological site,Buriram Province,Furnace,Iron-smelting production,Luminescence dating,Northeast Thailand,Terminal period,Tuyère",ar,1,32
2-s2.0-85134764932,"CENG,ENVI,ENER",2022,141,"Anaerobic fermentation,Emulsification,Hydrogen yield,Non-ionic surfactant,Palm oil mill effluent",ar,4,38
2-s2.0-85134685335,MEDI,2022,194,"Children,Drug-resistant tuberculosis,Isoniazid-resistant tuberculosis,Levofloxacin,Pharmacokinetics",ar,1,25
2-s2.0-85134616936,"BIOC,PHYS,CHEM,CENG",2022,179,"Aggregation,Colloidal stability,Freezing,Gold nanoparticles,Lyophilization",ar,5,52
2-s2.0-85134571462,MATE,2022,150,"Calcium aluminate cement,Crystal growth,Nucleation",ar,3,109
2-s2.0-85134430341,"MATE,PHYS,ENGI",2022,173,"Bending actuation,Compliant electrode,Deproteinized natural rubber,Dielectric elastomer,Functionalized multi-walled carbon nanotube,Multi-walled carbon nanotube",ar,2,32
2-s2.0-85134373788,MEDI,2022,239,,ar,10,55
2-s2.0-85134326300,MEDI,2022,257,"Attention Deficit Hyperactivity Disorder symptoms,behavior management,parent involvement,school-age children",ar,0,39
2-s2.0-85134221575,"ENVI,ENER,ENGI",2022,218,"Consumer values,Ethical concern,Green consumption,Green cosmetics,Purchase intention",ar,14,84
2-s2.0-85133964504,"PHYS,CHEM,MATE",2022,112,"A1. Crystal morphology,A1. Crystal structure,A3. Selective epitaxy,A3.Metalorganic vapor phase epitaxy,B1. Nitrides,B2. Semiconducting III-V materials,GaN",ar,0,18
2-s2.0-85133926641,HEAL,2022,402,"Monte Carlo simulation,phase-space file,Small field",no,0,38
2-s2.0-85133887496,"CHEM,CENG",2022,267,"Dendrobium,Orchid,Phenolic compounds,UPLC",ar,0,33
2-s2.0-85133866017,MEDI,2022,244,"high risk,neuroblastoma,non-immunotherapy,outcomes,Thailand",ar,0,35
2-s2.0-85133805110,BIOC,2022,192,"Bioconjugation,Silk fibroin,Tobacco mosaic virus",ar,3,58
2-s2.0-85133717103,MEDI,2022,269,"colonoscopy,detection,education,flat and depressed lesions,randomized trial",ar,1,37
2-s2.0-85133336679,"ENGI,MATE",2022,301,"Graphene nanoplatelets (GNPs),High-volume fly ash (HVFA),HVFA concrete,Plastic waste (PW),Response-surface methodology (RSM)",ar,11,81
2-s2.0-85133210646,"MEDI,NURS",2022,253,"Asia–Pacific region,Bariatric/metabolic surgery,COVID-19,Indication,Insurance coverage",ar,2,40
2-s2.0-85133182420,"MEDI,SOCI,NURS",2022,206,"Body mass index,Female university students,Indonesian food consumption,Overnutrition",ar,0,36
2-s2.0-85133159692,MEDI,2022,267,"Diagnostic imaging,Durotomy,Interbody fusion,Intradural herniation,Lumbar disc disease,Open discectomy",ar,4,15
2-s2.0-85133133930,ENER,2022,290,"hydrogenation,nickel,polycyclic aromatic hydrocarbons,pyrolysis,waste tire",ar,2,67
2-s2.0-85132997282,CHEM,2022,132,"bromodiethylsulfonium bromopentachloroantimonate,glycosyl chlorides,one-pot synthesis,thioglycosides",ar,1,41
2-s2.0-85132875770,"ENGI,SOCI,DECI",2022,285,"Adaptive optimal perimeter control,Closed-loop stability,Experience replay,Heterogeneous data resolution,Integral reinforcement learning,Macroscopic fundamental diagram",ar,8,67
2-s2.0-85132825215,"ENER,MATE,ENGI",2022,239,"Biomedical,Energy harvesters,Healthcare,Piezoelectricity,Smart materials",re,46,115
2-s2.0-85132819075,"CENG,ENVI,ENER",2022,148,"Biochemicals,Bioenergy,Biorefining,Cosmetics,Macroalgae",re,7,131
2-s2.0-85132706570,NEUR,2022,203,"Alzheimer’s disease,DAF-16,DCT-1,Glutamatergic neurons,Mitophagy",ar,5,75
2-s2.0-85132640160,MEDI,2022,0,,le,4,10
2-s2.0-85132228504,"IMMU,VETE,AGRI,MEDI",2022,119,"Chikungunya,IL-1Ra,VCAM-1",ar,0,32
2-s2.0-85132178863,MEDI,2022,197,"Angle closure,Glaucoma,Primary angle closure disease,Treatment",re,0,75
2-s2.0-85132160392,"SOCI,BUSI,ENVI",2022,163,"corporate governance,corporate social responsibility,female director,managerial power theory,social capital,social commitment,sustainability",ar,9,143
2-s2.0-85132011145,CHEM,2022,107,"carbocycles,Grubbs catalyst,heterocycles,ring-closing metathesis,vinylic bromides",ar,1,43
2-s2.0-85131953536,"MEDI,PSYC",2022,254,"Corporal punishment,Physical punishment,Violence against children,Violent discipline",ar,1,43
2-s2.0-85131784554,"MEDI,BIOC",2022,252,"flow cytometry,hematuria,microparticle,phosphatidylserine,urinalysis",ar,0,29
2-s2.0-85131781965,"BIOC,MEDI",2022,0,,le,0,5
2-s2.0-85131716420,"BIOC,MEDI",2022,227,"fungus,human microbiome,pollution,skin diseases,yeasts",ar,0,40
2-s2.0-85131594998,MATE,2022,199,"Aqueous zinc-ion battery,Glass microfiber separator,Metal–organic framework,Zr-MOFs",ar,8,43
2-s2.0-85131586267,MEDI,2022,261,"cytochrome oxidase 1,malaria,Plasmodium fieldi,Plasmodium inui,Thailand",ar,8,35
2-s2.0-85131572084,"AGRI,BIOC",2022,421,"Antioxidant,DNA damage inhibition,Nigella sativa,Thermal oxidation,Thymoquinone",ar,0,46
2-s2.0-85131509508,MEDI,2022,242,"Breast cancer,Fall incidence density,Physical performance test,Taxane-based chemotherapy",ar,1,48
2-s2.0-85131458727,"SOCI,MEDI",2022,289,"Ethnic minorities,Legal status,Mental health,Stateless,Thailand",ar,0,90
2-s2.0-85131422253,"BIOC,AGRI",2022,81,"Flavonol glycosides,Nephelium lappaceum,Nitric oxide suppression,Rambutan,Sapindaceae",ar,0,32
2-s2.0-85131415601,MEDI,2022,279,"Arthrodesis,Cerebral palsy,Flatfoot,Grice extra-articular subtalar fusion,Subtalar joint,Treatment outcome",ar,0,40
2-s2.0-85131401233,"CENG,MATE",2022,168,"Lithium,Photoabsorber,Photovoltaic,Semiconductor,ZnSnN2 thin films",ar,8,50
2-s2.0-85131357568,"AGRI,VETE",2022,231,"antimicrobial resistance,Asian sea bass,distribution,Vibrionaceae",ar,4,37
2-s2.0-85131069161,"IMMU,MEDI",2022,230,"COVID-19,immunogenicity,plant-produced recombinant protein,receptor-binding domain,SARS-CoV-2,subunit vaccine,variant vaccine",ar,3,49
2-s2.0-85130792159,"ENVI,CHEM,MEDI",2022,179,"Bismuth oxyiodide,Composites,Graphene aerogel,Methyl orange,Photocatalysis",ar,10,37
2-s2.0-85130627173,"MATE,CENG",2022,175,"Adhesive,Bond model,Concrete,Effective bond length,Embedded through-section",ar,0,20
2-s2.0-85130512098,"ENGI,MATH,ENER,ENVI",2022,171,"2k factorial experimental design,CO2 capture,Potassium carbonate,Simulation,Techno-economic",ar,5,55
2-s2.0-85130449791,MEDI,2022,559,"Adjacent segmental degeneration,Entry point,Facet joint violation Instrumentation,MIS surgery interbody fusion,Navigation,Risk factor",ar,1,23
2-s2.0-85130356202,CHEM,2022,71,,ar,1,30
2-s2.0-85130127140,CHEM,2022,233,"3D-printing,Internet-of-things (IoT),Point-of-care,Potassium,Potentiometric detection,Sodium,Solid-contact ion-selective electrode",ar,5,57
2-s2.0-85130123251,"CHEM,PHYS,MATE,CENG",2022,147,"Hybrid coatings,Hydrophobicity,Nano-fumed silica,Organo-modified clay,Roughness profile,Siloxane-modified polyacrylate",ar,2,47
2-s2.0-85129989440,MATE,2022,302,"Bio-based benzoxazine,Near-infrared light,Photothermal effects,Self-healing polymers,Shape memory polymers",ar,2,51
2-s2.0-85129728661,MATH,2022,98,"3/2-SVM,Closed-form formula,Conditional moment,ECIR Process,Nonlinear drift CEV process",ar,7,29
2-s2.0-85129339199,"CENG,ENER,CHEM",2022,162,"Biodiesel,CaO catalyst pellets,Catalyst pellet fabrication,Transesterification",ar,8,42
2-s2.0-85129276746,CHEM,2022,76,"colorimetric sensors,hydrogen sulfide sensor,polycyanobutadienes,sulfonamides,[2+2]-cycloaddition",ar,1,32
2-s2.0-85129276118,"MEDI,IMMU,VETE",2022,310,"dose–response model,maximum likelihood estimator,pork,probability distribution,risk assessment,Streptococcus suis illness,swine blood",ar,1,35
2-s2.0-85129169220,VETE,2022,183,"malaria,Plasmodium coatneyi,rhesus macaque,tissue pathology,ultrastructure",ar,0,68
2-s2.0-85128599689,"PSYC,ECON",2022,126,"Aging people,China,Health,Socioeconomic status",ar,0,45
2-s2.0-85128028897,"BIOC,MEDI,NEUR",2022,288,,re,21,129
2-s2.0-85127602332,"IMMU,VETE",2022,288,"Candidatus Mycoplasma haemosuis,Mycoplasma parvum,Mycoplasma suis,pig,porcine haemoplasma,Thailand",ar,3,50
2-s2.0-85127572171,MEDI,2022,183,,ar,0,39
2-s2.0-85127362995,"BUSI,ECON",2022,110,"Banking relationship,Mortgage loan,Pecking order,Unsecured debt",ar,1,51
2-s2.0-85126883563,"IMMU,VETE",2022,251,"diagnosis,duck,duck Tembusu virus,hemagglutination inhibition test,indirect immunofluorescence test",ar,0,33
2-s2.0-85126775629,"SOCI,BUSI,ENVI",2022,160,"corporate governance,corporate social responsibility,market for corporate control,research quotient,takeover threats",ar,5,69
2-s2.0-85126009629,"ENVI,AGRI",2022,250,"Air pollution,Health risk assessment,Occupational exposure,Press factory",ar,1,40
2-s2.0-85124599954,"IMMU,VETE",2022,265,"cellular immune responses,duck,duck Tembusu virus,humoral immune responses,virus-host interaction",ar,2,34
2-s2.0-85123848814,SOCI,2022,190,"immigration,mental health/well-being,policy issues",ar,1,86
2-s2.0-85123839233,"PHAR,MEDI",2022,285,,ar,4,55
2-s2.0-85122769114,MEDI,2022,275,"High risk ulcer,Rebleeding,Second look endoscopy",ar,1,18
2-s2.0-85122648586,"IMMU,VETE",2022,272,"coronavirus,epidemiology,evolution,genetic,Lao PDR,mutation,orcine deltacoronavirus,SEA,Thailand,Vietnam",ar,2,68
2-s2.0-85122186620,"MEDI,IMMU,VETE",2022,167,"cat,dog,SARS-CoV-2,survey,Thailand",ar,9,31
2-s2.0-85119493591,"CENG,CHEM",2022,142,"CO hydrogenation,Hydrophilic property,Layered structure,Light olefins",ar,1,40
2-s2.0-85117734074,"HEAL,MEDI",2022,347,"Dual-energy CT,Hematuria,Renal mass,Single bolus,Split bolus,Virtual unenhanced images",ar,2,20
2-s2.0-85117478958,MEDI,2022,268,"empty nose syndrome,nasal perception,neurogenic dysfunction,psychogenic comorbidity",re,13,81
2-s2.0-85117277063,MEDI,2022,258,"COVID-19,Obstructive sleep apnea,Positive airway pressure compliance",ar,2,23
2-s2.0-85117204261,MEDI,2022,262,"Alu methylation,Alu repetitive sequence,Burn scar",ar,1,46
2-s2.0-85117130007,"SOCI,ECON,ENVI",2022,182,"Chulalongkorn University,Higher education institutions,SDG2,Sufficiency economy philosophy,sustainable agri-food system,Thailand",ar,5,57
2-s2.0-85115329503,SOCI,2022,151,"clientelism,informal organization,party organization,polarization,populism,programmatic linkages,Thailand",ar,2,
2-s2.0-85113600460,MEDI,2022,280,"Bilateral Wilms tumor,Horseshoe kidney,Intracaval tumor thrombus,Nephron-sparing surgery,Venous thrombectomy",ar,2,26
2-s2.0-85112491014,MEDI,2022,269,"Apnea–hypopnea index,Glucose,Oxygen,Sleep apnea,Sleep-disordered breathing",ar,0,30
2-s2.0-85107350224,ECON,2022,260,"ASEAN,Asian business,Competition law and economics,inter-country comparisons,regional integration",ar,1,88
2-s2.0-85107030652,"COMP,MATH",2022,104,"Automatic adaptive mesh,elastic compensation,limit analysis,recovery stress field,smoothed finite element",ar,3,60
2-s2.0-85102239222,COMP,2022,211,"Deep reinforcement learning (RL),multiagent system,online vehicle routing,stochastic network traffic,vehicle dispatching",ar,10,60
2-s2.0-85138316715,ENGI,2022,247,"Employee engagement,HRM,oil and gas,organisation climate,SEM",ar,1,26
2-s2.0-85138105095,"ECON,BUSI,ENGI",2022,0,,ch,0,36
2-s2.0-85137256367,ENGI,2022,240,"CFD,finite volume method,Heat transfer,numerical simulations,turbulators",ar,0,44
2-s2.0-85135857839,"CHEM,BIOC",2022,315,"Comprehensive heartcut,Database simulation approach,High resolution GC,Identified compound validation,Two-dimensional GC",ar,3,26
2-s2.0-85129548764,AGRI,2022,297,"Antimicrobial resistance,Dosing regimens,Fish,Long-acting oxytetracycline,Pharmacokinetics,Streptococcus agalactiae",ar,0,62
2-s2.0-85138288898,"AGRI,MEDI,NURS",2022,329,"aged rooster,blood metabolites,Lasia spinosaThw,reproductive performance,RNA-seq",ar,1,38
2-s2.0-85136164313,"CHEM,ENVI,CENG,ENER",2022,124,"acetaldehyde,dehydration,glycerol,HZSM-5,indium oxide",ar,5,46
2-s2.0-85138609898,"CHEM,CENG",2022,150,,ar,4,44
2-s2.0-85137975267,"PHAR,MEDI",2022,307,"antibiotic resistant,mortality,multidrug-resistant infection,predictive scoring,screening tool",ar,0,41
2-s2.0-85133436283,NEUR,2022,265,"Cardiac autonomic activity,Chronic mild stress,GABAergic system,Paraventricular nucleus,Rat",ar,2,64
2-s2.0-85137864359,MEDI,2022,216,"anemia,endoscopy,gastric acid secretion,gastrointesinal endoscopy",ar,0,11
2-s2.0-85136732246,"MATE,ENER,CHEM",2022,245,,ar,0,60
2-s2.0-85130344729,CENG,2022,204,"Electrolyte additive,Ethylene carbonate,Zinc-ion battery,Zn dendrites",ar,4,46
2-s2.0-85129552418,ENVI,2022,187,"Anticancer agents,Apoptosis,Drug discovery,Marine microorganisms,Marine-derived products,Secondary metabolites",ar,6,199
2-s2.0-85147185014,"EART,ENVI,MEDI,CHEM",2022,167,"Groundwater,Irrigation purposes,Magnesium and salinity concentration",ch,1,49
2-s2.0-85147176632,"EART,ENVI,MEDI,CHEM",2022,215,"Anthropogenic activities,Entropy water quality index,Groundwater,Water quality index",ch,2,51
2-s2.0-85139570564,MEDI,2022,168,COLORECTAL CANCER SCREENING,ar,11,167
2-s2.0-85138010208,BIOC,2022,292,"biocompatibility,decellularized,differentiation,Jagged1,stem cells isolated from apical papilla",ar,1,49
2-s2.0-85137992807,EART,2022,202,"digital elevation model,geomorphic indices,northern sumatran fault,relative tectonic activity,strike-slip basin",ar,0,67
2-s2.0-85137643932,MEDI,2022,311,"Descriptive study,Health policy,Health systems,Public Health",ar,2,34
2-s2.0-85138668571,"CENG,BIOC,CHEM,ENGI",2022,226,,ar,3,43
2-s2.0-85131854171,"CHEM,MATE",2022,169,"composites,dielectric properties,synthesis and processing techniques",ar,2,39
2-s2.0-85131457881,"ENER,ENVI,BUSI,ENGI",2022,182,"Cellulose,Colorimetric sensor,Electrochemical sensor,Lactate,Milk spoilage,Recycled UHT milk Carton",ar,3,48
2-s2.0-85129979592,"PHYS,CHEM,CENG",2022,156,"Acid/base sensor,Colorimetric sensor,Magnetic nanocomposites,Polydiacetylene",ar,4,60
2-s2.0-85137774828,MEDI,2022,202,"cardiac selective expression,cardioprotection,gene therapy,ischemic/reperfusion injury,secretory leukocyte protease inhibitor (SLPI)",ar,1,56
2-s2.0-85137170505,COMP,2022,155,"environmental behaviour,multi-sited ethnography,photovoice",cp,0,2
2-s2.0-85137155988,PHYS,2022,160,,ar,9,71
2-s2.0-85137008990,MEDI,2022,146,"Breast cancer,Breast surgery,General surgery",ar,0,19
2-s2.0-85137008986,"MEDI,BIOC,AGRI",2022,121,,ar,2,
2-s2.0-85136762152,"ENER,PHYS",2022,131,"Complex hydride,Diffusion kinetics,Hydrogen release,Phase stability",ar,2,55
2-s2.0-85136653774,MEDI,2022,123,,ar,1,7
2-s2.0-85153997294,MEDI,2022,196,"Detoxification,Hemicellulose hydrolysis,Lignocellulose,Xylitol",ch,0,68
2-s2.0-85137742245,PSYC,2022,188,"mass trust,perceived similarity,self-disclosure,short video application,social media,trust disposition",ar,0,102
2-s2.0-85136720059,PSYC,2022,250,"Adaptation,Computerized neurocognitive tests,Perinatal hiv infection,Psychometric validity,Thailand",ar,2,68
